file_name,gamma,t_half_2,t_half_3,converged,iterations,objective_value
bs_180218_165955.csv,1.97904642138,4.79503134786,37.8804809814,True,57,170.9712513
bs_180218_165959.csv,1.83251488858,3.05491993134,26.1570794752,True,80,149.130470983
bs_180218_170004.csv,1.99642031653,3.67661372666,35.7893981658,True,74,161.570085951
bs_180218_170009.csv,2.01143534066,5.10689596063,36.0612943974,True,74,180.20304227
bs_180218_170014.csv,1.7301194125,4.48112253425,34.342899918,True,67,176.463520062
bs_180218_170019.csv,1.56612278678,2.63607167995,31.2588514484,True,71,168.357118809
bs_180218_170023.csv,1.83914023174,3.85738169223,31.8547303965,True,63,178.164564612
bs_180218_170028.csv,1.85851913024,4.31175904635,37.156716923,True,62,183.953406203
bs_180218_170033.csv,2.15145651485,4.68326514074,36.9441547609,True,60,169.694751946
bs_180218_170037.csv,1.73964896303,3.30245172685,29.9074113426,True,82,177.05912117
bs_180218_170043.csv,2.07995833219,4.43771361624,32.8153195721,True,66,168.512768314
bs_180218_170048.csv,2.19153556081,5.54171051857,32.9737572447,True,65,165.916932673
bs_180218_170052.csv,1.78666645616,3.34192585109,32.7303979437,True,71,184.891188847
bs_180218_170058.csv,1.95364204621,3.75731769167,31.5293046576,True,60,159.991290213
bs_180218_170102.csv,1.97329927555,4.78102057276,33.17166226,True,68,173.357270718
bs_180218_170107.csv,1.78130036966,3.93763815784,34.8469770957,True,65,168.897161388
bs_180218_170111.csv,1.78736196697,4.99173064856,29.6918088555,True,74,181.478326055
bs_180218_170116.csv,2.07705749942,4.36207849602,35.8972204256,True,70,177.974025234
bs_180218_170122.csv,1.81032920192,3.81009515358,34.9631188474,True,67,186.63893249
bs_180218_170127.csv,1.96853133,3.45565057943,26.3447513958,True,82,157.695623714
bs_180218_170132.csv,1.80586844086,4.4995499195,39.1096290547,True,80,191.462208126
bs_180218_170138.csv,1.69217730815,3.32529673252,37.8598545886,True,69,177.140444716
bs_180218_170143.csv,1.81319873613,4.16001162031,36.5005751928,True,64,187.359414563
bs_180218_170148.csv,1.64630312749,3.3851383294,27.7991905639,True,68,186.678538638
bs_180218_170153.csv,1.78519944153,3.5356836025,34.595290511,True,67,166.388471617
bs_180218_170158.csv,1.57837401195,2.61998454237,31.8400314546,True,68,176.637897012
bs_180218_170202.csv,1.98545684487,4.77932944151,39.4660368531,True,85,184.79046834
bs_180218_170209.csv,1.89116918436,5.03370862211,36.3128029732,True,66,171.847699103
bs_180218_170213.csv,1.72469930267,3.68636643423,32.5474587256,True,86,157.745013749
bs_180218_170218.csv,1.78317286354,4.1034294339,38.7329033822,True,69,161.790113393
bs_180218_170222.csv,1.66379221948,3.43128805545,35.6549772129,True,79,184.219801102
bs_180218_170228.csv,1.89531480069,3.8438573192,34.213932585,True,59,169.03730775
bs_180218_170232.csv,1.75744676851,4.38141493459,35.3897276499,True,69,183.301643337
bs_180218_170237.csv,1.80609406196,3.74986393433,33.8338815291,True,64,192.15478099
bs_180218_170242.csv,2.21176908566,4.64468937148,32.6445947959,True,66,175.507133473
bs_180218_170247.csv,2.11059504375,4.40890386962,26.1690578466,True,74,174.672538876
bs_180218_170252.csv,1.52025738599,3.60431059686,36.0261213463,True,75,179.027120313
bs_180218_170257.csv,1.59258983916,2.92836778956,27.5238852519,True,68,195.551781912
bs_180218_170302.csv,1.80268511519,4.13949360976,28.4647684317,True,71,171.77442997
bs_180218_170307.csv,2.03719660524,4.3198801869,28.4930622055,True,58,162.840221327
bs_180218_170311.csv,1.48095307596,3.20983173157,37.6006226884,True,81,184.085011323
bs_180218_170316.csv,1.91220218195,4.51495772225,38.4066210844,True,63,179.488431627
bs_180218_170321.csv,1.86980319799,4.01872052788,34.353457546,True,75,167.533052647
bs_180218_170326.csv,1.69496448483,3.52227101513,32.8824047287,True,59,169.353612149
bs_180218_170331.csv,1.80145257424,3.59075950528,28.7760235949,True,61,172.496070443
bs_180218_170335.csv,1.75411316891,2.96316008496,28.4715128479,True,80,168.96243829
bs_180218_170340.csv,2.03107194153,4.01947390751,32.3807673082,True,66,176.028014652
bs_180218_170346.csv,2.08320009355,5.14890572317,34.2803884478,True,63,177.200519761
bs_180218_170350.csv,2.00291835422,4.14766786171,23.9086152842,True,74,171.900628928
bs_180218_170356.csv,2.10107495867,5.83311229441,33.1430160784,True,76,182.449441592
bs_180218_170401.csv,1.54943196876,3.13579727599,35.0680440333,True,76,187.246820475
bs_180218_170407.csv,1.8587565892,4.23563347194,33.490188019,True,74,184.452399087
bs_180218_170412.csv,1.93769381872,3.93991406519,25.8920228717,True,74,173.463095254
bs_180218_170417.csv,2.12357253274,4.10959057222,39.1673888385,True,76,160.578373443
bs_180218_170423.csv,1.83416373386,3.44533644524,28.1316322561,True,83,160.494274269
bs_180218_170429.csv,1.79814311197,4.08383612568,32.4661624147,True,66,167.671954872
bs_180218_170433.csv,1.62288662668,3.09648791809,27.859799663,True,69,181.688112022
bs_180218_170438.csv,1.66625117567,3.77950572956,29.064084232,True,63,179.339640048
bs_180218_170442.csv,2.12000410255,4.38519702377,33.6770133985,True,68,175.143764084
bs_180218_170447.csv,2.08570901322,4.8722590978,37.7737102307,True,61,176.327143921
bs_180218_170452.csv,1.67089616361,3.87421316396,37.6797171833,True,76,178.691714254
bs_180218_170457.csv,1.81868465281,3.97272800118,31.7003960463,True,66,165.546004018
bs_180218_170501.csv,1.82444179601,4.27359138994,32.6335187057,True,59,173.402645434
bs_180218_170506.csv,1.90969540749,4.37856381409,34.4173783147,True,61,173.825986554
bs_180218_170510.csv,1.62211431957,3.63119115443,38.9219877986,True,61,180.25346637
bs_180218_170514.csv,1.92167926181,4.10021855956,38.7208953802,True,65,181.240317521
bs_180218_170519.csv,1.95038816314,3.77540636792,26.0808841866,True,64,169.733118252
bs_180218_170524.csv,1.97906943849,5.57820277324,36.9910566056,True,75,173.261873624
bs_180218_170529.csv,1.80665984612,4.19315011015,32.7388306829,True,68,176.650230557
bs_180218_170533.csv,1.87829606235,3.65249953695,34.8336039456,True,58,169.660526726
bs_180218_170538.csv,2.01968954928,4.77294615436,37.1752424621,True,73,157.764513131
bs_180218_170542.csv,2.10258568836,3.96800223713,37.5128462722,True,64,170.355107881
bs_180218_170547.csv,1.65760587527,3.6662408178,28.8585948386,True,69,180.73384902
bs_180218_170552.csv,2.00490093889,4.59177773835,36.5192186895,True,72,171.068746864
bs_180218_170558.csv,1.81756806516,3.87493758134,34.127861653,True,69,178.58498201
