file_name,gamma,t_half_2,t_half_3,converged,iterations,objective_value
bs_180218_161015.csv,1.91421221786,8.72162856304,70.4367736197,True,79,219.016183341
bs_180218_161022.csv,2.19382052893,8.08602139151,53.4708069672,True,69,220.693099241
bs_180218_161028.csv,2.12885869737,8.68746721897,59.7714266553,True,64,221.589120069
bs_180218_161034.csv,2.14387144122,6.4410721725,50.1799689162,True,87,219.84823471
bs_180218_161042.csv,2.21879660813,8.70907466786,60.5557212824,True,74,227.264203705
bs_180218_161049.csv,2.11762040936,8.11979484899,52.5567104748,True,71,204.876887827
bs_180218_161055.csv,2.33142554383,9.42935637971,69.9264909554,True,73,199.118848405
bs_180218_161102.csv,2.10844313908,6.81524406424,63.145933637,True,71,205.892271104
bs_180218_161108.csv,2.07800088652,7.54287490531,58.3020526944,True,69,226.956834539
bs_180218_161114.csv,2.21610461226,8.29226709445,56.9967951786,True,62,228.458229732
bs_180218_161120.csv,1.9045527753,7.06187644682,67.9880314445,True,76,219.111713985
bs_180218_161127.csv,2.04886394276,7.54636558741,53.9858702349,True,61,219.445826031
bs_180218_161133.csv,2.154681097,7.92113753043,65.3588852993,True,70,209.825104238
bs_180218_161139.csv,2.07436235422,8.49056825391,61.0521315865,True,62,234.142570662
bs_180218_161145.csv,2.07516888304,8.27241101045,58.4991642676,True,71,218.11557658
bs_180218_161151.csv,2.28699233798,8.761319878,52.6030320231,True,63,224.015420312
bs_180218_161157.csv,2.31495982364,8.44910789432,60.6472188626,True,73,204.551270425
bs_180218_161204.csv,2.02783568566,6.77315463907,62.0214246561,True,62,219.12334804
bs_180218_161210.csv,2.07144361833,8.84682012754,58.6570313141,True,96,228.084712591
bs_180218_161219.csv,2.09163231187,8.96313735684,65.3941270281,True,66,221.226960088
bs_180218_161225.csv,2.19491255671,7.41749879053,56.9508864163,True,83,209.555413191
bs_180218_161232.csv,1.97659810349,9.07441393727,78.8795903892,True,71,202.322496312
bs_180218_161238.csv,2.3005103099,8.36732340789,54.1575452602,True,96,218.691904912
bs_180218_161247.csv,2.10829460143,8.54014707568,61.417671796,True,63,215.860140659
bs_180218_161253.csv,2.19432639756,8.78696870933,48.9467912902,True,74,223.742021698
bs_180218_161259.csv,2.40844121217,7.98141705342,59.8616636286,True,71,207.174633172
bs_180218_161307.csv,1.92312765238,9.0744837632,70.1798663613,True,79,221.755722929
bs_180218_161314.csv,2.1648543547,8.73175312377,61.2584240018,True,58,227.308991048
bs_180218_161319.csv,2.18823446126,9.01730803611,68.9735492633,True,62,206.539367336
bs_180218_161325.csv,2.27359486543,8.40411428123,61.7523075353,True,65,210.676206207
bs_180218_161331.csv,2.13584849337,8.52291256287,52.7897848436,True,64,231.913413161
bs_180218_161337.csv,2.10346780914,7.54398324787,74.1656084193,True,79,197.67137139
bs_180218_161344.csv,2.33909948035,9.974745127,53.6621470063,True,77,208.80977674
bs_180218_161351.csv,2.42928358276,9.75179699074,60.4470321187,True,67,209.476273464
bs_180218_161357.csv,2.02423916739,7.7780896453,57.821137218,True,68,229.556980872
bs_180218_161404.csv,2.15817185512,10.012293643,67.7220153119,True,79,222.411868405
bs_180218_161411.csv,2.17590936225,8.16057074914,51.0505036278,True,83,232.554683366
bs_180218_161418.csv,2.02222269761,6.39840948566,57.27686092,True,72,215.352087226
bs_180218_161425.csv,1.9952684764,8.81514355437,74.4891187677,True,95,218.692061837
bs_180218_161434.csv,2.22415723534,8.21803424453,58.2806587505,True,77,218.172661214
bs_180218_161441.csv,2.00079058796,7.65822282344,57.6429078761,True,73,209.918464285
bs_180218_161447.csv,1.94563603746,8.0821301868,74.0397350835,True,77,211.011661892
bs_180218_161454.csv,2.12386297988,7.26007628825,63.9802187132,True,73,207.623049281
bs_180218_161501.csv,2.0456680609,7.91184395256,55.8978089947,True,64,229.229155478
bs_180218_161507.csv,2.06839830789,8.24208063079,68.9169034607,True,67,209.894679278
bs_180218_161513.csv,2.04911132639,7.22858909366,54.997303792,True,68,240.118702045
bs_180218_161520.csv,2.27486792416,9.949606222,61.9175715571,True,77,206.274908308
bs_180218_161527.csv,2.44899419119,9.45957528157,50.8727108469,True,68,205.202174608
bs_180218_161532.csv,1.95074184852,8.26759061905,56.117522977,True,76,237.748799637
bs_180218_161539.csv,2.27697932796,9.63311432368,55.7652671631,True,67,207.645394731
bs_180218_161545.csv,2.40903933593,9.40994421547,73.4972881222,True,84,195.122759639
bs_180218_161552.csv,2.20925139273,8.16128800192,61.7907668798,True,79,210.358676341
bs_180218_161559.csv,2.06376155617,8.87436517381,72.8237270809,True,80,201.769078523
bs_180218_161606.csv,2.25177007989,8.30732628714,52.8749458156,True,73,219.986437585
bs_180218_161613.csv,2.35115748855,9.83586570966,50.3896666119,True,70,207.992374392
bs_180218_161619.csv,2.24955577056,10.835523205,73.6856922271,True,79,206.847445908
bs_180218_161626.csv,2.10831157292,8.69715181099,57.0177848679,True,76,233.837564207
bs_180218_161633.csv,2.23997038233,9.89010795433,57.5357258876,True,63,212.462928536
bs_180218_161638.csv,1.94482792939,7.31073729064,68.5461542424,True,76,202.476872751
bs_180218_161645.csv,2.00227194431,6.70494550725,55.4593881958,True,73,218.576133477
bs_180218_161651.csv,2.11433067175,6.7309945263,59.7875578097,True,63,214.296370067
bs_180218_161657.csv,1.85083152325,6.02006257145,62.6154647534,True,66,222.596769762
bs_180218_161703.csv,2.3983158479,8.75015945342,61.0043579547,True,79,197.456516019
bs_180218_161710.csv,2.09964309469,6.96780571601,64.9121710357,True,70,210.375658877
bs_180218_161717.csv,2.20854289435,8.81743127528,62.1861917901,True,71,221.738621604
bs_180218_161723.csv,2.21252406959,6.75883221495,62.1143640102,True,76,202.962450435
bs_180218_161731.csv,2.24134674302,9.09712179877,59.8313682555,True,80,209.836488887
bs_180218_161738.csv,2.03318030462,9.46430796426,71.0245718334,True,64,211.920066842
bs_180218_161743.csv,2.06335727121,9.03890284726,55.9442029074,True,72,226.567988094
bs_180218_161749.csv,2.05444298459,9.20298728413,54.9140314344,True,61,233.493561614
bs_180218_161755.csv,2.02833196392,9.04179471154,67.865645459,True,83,222.754832099
bs_180218_161803.csv,2.08000701427,9.07644499927,66.6686310667,True,54,210.873961329
bs_180218_161808.csv,2.1238857919,7.90745270257,55.6214089681,True,69,226.827359406
bs_180218_161814.csv,2.26870778168,7.81471732925,48.5323743562,True,63,232.133737449
bs_180218_161820.csv,2.11430726674,7.30149282148,62.8564040468,True,69,211.958126465
bs_180218_161827.csv,2.36474845631,8.16626092988,53.1132755841,True,76,202.849147432
bs_180218_161833.csv,1.94214427141,9.37776765317,91.3014212492,True,94,209.30524514
bs_180218_161842.csv,2.15879678352,8.80816625035,60.7213143887,True,82,205.568636031
bs_180218_161848.csv,2.0461278739,8.22585201017,66.8695872134,True,59,209.858713027
bs_180218_161854.csv,2.12276099818,8.532829244,52.5667768643,True,74,229.8626568
bs_180218_161901.csv,2.13423000373,10.7366477832,74.6647563287,True,79,201.741382468
bs_180218_161907.csv,2.23447379539,7.75250098638,54.1651264109,True,90,209.207155231
bs_180218_161915.csv,2.12940400616,8.9400904001,62.9574513591,True,75,215.940656591
bs_180218_161922.csv,2.27734281592,9.39254207551,57.0049700884,True,70,213.140038693
bs_180218_161928.csv,1.82880639377,8.34873452731,83.7713406568,True,77,208.749563673
bs_180218_161935.csv,1.89224001486,5.83230298593,65.1464306593,True,83,216.538558139
bs_180218_161943.csv,2.11735905798,8.42646597486,63.7681658186,True,77,210.161958044
bs_180218_161949.csv,2.16838912398,7.93854063574,52.5832759889,True,69,222.909555044
bs_180218_161956.csv,2.17315726575,8.27067323717,64.0101612146,True,71,215.150032076
bs_180218_162002.csv,1.98506667752,6.27750280037,71.5179691043,True,70,201.196154029
bs_180218_162009.csv,1.97565605237,9.13707608204,65.9763393882,True,85,225.073170333
bs_180218_162017.csv,2.05182459743,8.04742548166,51.3123705449,True,76,232.964514141
bs_180218_162023.csv,2.35448633037,7.83576042503,62.1822094499,True,69,197.250959218
bs_180218_162030.csv,2.03379118648,7.92108631799,65.5266590998,True,61,217.553176831
bs_180218_162036.csv,2.43732102075,9.67500647817,64.2763684588,True,66,198.523672765
bs_180218_162042.csv,2.43470157471,8.34797652498,60.3779878673,True,75,187.944169934
bs_180218_162048.csv,2.01273743358,7.28874324035,66.6514022861,True,62,211.549238562
bs_180218_162054.csv,2.18294180371,8.52739366923,56.4491135441,True,75,211.66471549
bs_180218_162101.csv,2.17531416714,7.70380091445,62.3064241013,True,67,213.25559832
bs_180218_162107.csv,2.15669908462,7.55383116677,60.2874114123,True,62,205.096667893
bs_180218_162113.csv,2.23777524542,8.08980329186,52.6109841941,True,58,217.957611544
bs_180218_162118.csv,2.08649690983,9.30690397355,57.1361513019,True,65,235.282210037
bs_180218_162124.csv,2.19391664244,8.77838132428,54.0434339435,True,70,212.608276599
bs_180218_162130.csv,2.18251328253,10.1489697302,59.5968594666,True,75,228.830124117
bs_180218_162137.csv,2.20039738422,7.15057973605,55.356121198,True,75,204.153758283
bs_180218_162143.csv,2.31806815287,8.86175151482,68.9733015544,True,67,204.480985672
bs_180218_162150.csv,2.13402716212,8.15277992889,56.4014288313,True,83,223.494258649
bs_180218_162157.csv,2.00801678344,6.95822530714,63.8495989737,True,71,212.537127941
bs_180218_162204.csv,1.84537868124,7.58901839997,56.7307182973,True,63,246.146472932
bs_180218_162210.csv,2.00401066736,8.78482770934,76.2638473389,True,72,204.884285634
bs_180218_162216.csv,2.005095323,6.62648912169,63.1551716501,True,83,210.919702521
bs_180218_162224.csv,2.09019050159,7.2365914343,58.1044949221,True,62,216.16646422
bs_180218_162229.csv,2.01786734446,10.1065851867,74.5330553676,True,79,216.177169771
bs_180218_162236.csv,2.0848427644,6.46799920214,57.4813756424,True,90,218.046158492
bs_180218_162244.csv,2.09329478228,7.15162791387,58.4082225147,True,63,212.511755827
bs_180218_162250.csv,2.27370375405,7.54832927932,50.1960310844,True,67,214.776640757
bs_180218_162256.csv,2.38902168016,8.5552323816,52.254434322,True,64,213.11858077
bs_180218_162302.csv,2.299459716,9.4559681904,55.5018640763,True,65,209.780017625
bs_180218_162307.csv,2.11877107672,9.8647589259,65.7738928402,True,64,219.302695241
bs_180218_162313.csv,2.15582103891,8.88177594603,56.38394015,True,87,226.047322869
bs_180218_162321.csv,2.26284067459,7.51160181656,61.5319383045,True,67,203.227936418
bs_180218_162327.csv,2.10206506252,10.3242673381,69.317510385,True,81,216.320650541
bs_180218_162334.csv,2.14087488301,8.77513789564,56.5599206508,True,83,229.968835756
bs_180218_162342.csv,2.06978598175,7.95450294725,49.5683278037,True,71,226.514409406
bs_180218_162348.csv,2.27614427957,7.83386381467,53.5540798747,True,69,217.562491342
bs_180218_162355.csv,2.27867104766,11.5015497182,68.495672587,True,80,216.736801506
bs_180218_162402.csv,1.94521741278,8.72929956748,62.1835216732,True,80,225.55793968
bs_180218_162409.csv,2.18647074857,8.88118421202,66.0687962588,True,69,212.114588174
bs_180218_162415.csv,2.17437976095,8.37566182061,57.5492428054,True,70,211.690706017
bs_180218_162421.csv,2.14807226675,7.90895328342,53.8357244149,True,64,223.702462634
bs_180218_162427.csv,1.99289998891,7.79659929589,48.8073525624,True,66,229.375731361
bs_180218_162433.csv,1.83095172749,7.36081682498,72.3422967085,True,69,230.248713817
bs_180218_162440.csv,2.21803350048,9.16276984749,62.9516461368,True,77,216.279332309
bs_180218_162447.csv,2.03927323149,9.77231522644,62.6995018696,True,66,236.341499223
bs_180218_162453.csv,2.33710823833,11.3455246182,84.1907369733,True,75,184.855133127
bs_180218_162459.csv,1.97429498768,6.38812258529,47.3602454794,True,82,245.282297729
bs_180218_162507.csv,2.26135298943,11.4899545026,78.6922573511,True,95,211.614152156
bs_180218_162516.csv,2.17716171305,7.54919790948,54.2572377167,True,87,219.576080223
bs_180218_162524.csv,1.96453407614,8.87308298274,76.2735392115,True,75,209.855406768
bs_180218_162531.csv,2.02616656687,6.01582473988,48.89568824,True,89,220.37591118
